fieldUri|geometry|canalUri|cropUri|farmerUri|cropLabel
http://swamp-project.org/cbec/field_30893|{"type":"MultiPolygon","coordinates":[[[[10.7795507051601,44.8189910554647],[10.7787503569584,44.8192837648274],[10.7783105444033,44.8184966028009],[10.7756908357344,44.8193780884497],[10.7758045664617,44.8202326073318],[10.7757714590072,44.821291804713],[10.775861784506,44.8213838131938],[10.7803612702323,44.819741295087],[10.7800184643627,44.8192640045173],[10.7795507051601,44.8189910554647]]]]}|http://swamp-project.org/cbec/canal_A4000|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_72069|VIGNA
http://swamp-project.org/cbec/field_5457|{"type":"MultiPolygon","coordinates":[[[[10.9092205149135,44.7784463355012],[10.9095875429046,44.7783876395311],[10.9095875429046,44.7783876395311],[10.909566616822,44.7780726384953],[10.9096627205713,44.7774703626578],[10.9092347578767,44.7769594425341],[10.9085636855758,44.7770682699488],[10.9092205149135,44.7784463355012]]]]}|http://swamp-project.org/cbec/canal_B3061|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_34010|VIGNA
http://swamp-project.org/cbec/field_14972|{"type":"MultiPolygon","coordinates":[[[[10.6411841611997,44.8753515627878],[10.6410525042279,44.8745255352578],[10.6402832695114,44.8754194858515],[10.6411841611997,44.8753515627878]]]]}|http://swamp-project.org/cbec/canal_B2024|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_106401|VIGNA
http://swamp-project.org/cbec/field_4797|{"type":"MultiPolygon","coordinates":[[[[10.6836421268884,44.7974133448449],[10.6831816787765,44.7975712930526],[10.6831816787765,44.7975712930526],[10.6827712604563,44.7970158880372],[10.682671881691,44.7970749373992],[10.6822800792307,44.797159889242],[10.6820811817343,44.7969252810548],[10.6817112617378,44.797067493607],[10.6829742922631,44.7987836340598],[10.684189995979,44.7981754651561],[10.6836421268884,44.7974133448449]]]]}|http://swamp-project.org/cbec/canal_I3065|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_50402|VIGNA
http://swamp-project.org/cbec/field_28509|{"type":"MultiPolygon","coordinates":[[[[10.7633239726548,44.6999331500021],[10.7640335125499,44.6997883169929],[10.7638205130351,44.6992404319244],[10.7636100442287,44.6992829071478],[10.7631174191082,44.6984199451909],[10.7621888108732,44.6987560840605],[10.7624916064106,44.6994127234187],[10.7626327535819,44.699399124848],[10.7630028106767,44.7002508684067],[10.7634496125353,44.7002912583569],[10.7633239726548,44.6999331500021]]]]}|http://swamp-project.org/cbec/canal_I3071|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_157990|VIGNA
http://swamp-project.org/cbec/field_15096|{"type":"MultiPolygon","coordinates":[[[[10.7227972573544,44.6034868956593],[10.7228445977083,44.6035780771748],[10.7232674247723,44.6043925921114],[10.7233710297962,44.6043431003218],[10.7235763461693,44.6047055049155],[10.7237129143996,44.6046631942897],[10.7242131282145,44.6045080140143],[10.7239995338015,44.6041636411393],[10.7243729695461,44.6040465812993],[10.724409916163,44.6041053667077],[10.7246776901596,44.6040210763415],[10.7250933111539,44.6038907917973],[10.7252909556131,44.6038289668578],[10.7258170777724,44.6036644038024],[10.725847089775,44.6036549209216],[10.725896188294,44.6034414630715],[10.7259285607464,44.6033006276392],[10.7259458983124,44.6032435609647],[10.7259681627567,44.6031784077584],[10.725956092058,44.6031197150081],[10.7259162183658,44.603028493953],[10.7258697466123,44.6029399832709],[10.7258110293086,44.6028762339647],[10.7257213975486,44.6027636370574],[10.7256162096573,44.6025992057422],[10.7245459364015,44.6029225745039],[10.7236646823842,44.6031856512606],[10.7236817942226,44.603218881619],[10.7227972573544,44.6034868956593]]]]}|http://swamp-project.org/cbec/canal_I7060|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_147249|VIGNA
http://swamp-project.org/cbec/field_14711|{"type":"MultiPolygon","coordinates":[[[[10.8132918762646,44.7280970546772],[10.8146447510927,44.7276783509789],[10.813950413334,44.726127362286],[10.8125656852707,44.7265550613318],[10.8132918762646,44.7280970546772]]]]}|http://swamp-project.org/cbec/canal_A5019|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_92395074|VIGNA
http://swamp-project.org/cbec/field_20790|{"type":"MultiPolygon","coordinates":[[[[10.8319858440367,44.7062795963887],[10.834157407001,44.7061552310144],[10.834363185579,44.7060475021389],[10.8340334719725,44.7042179293223],[10.8334053254363,44.7041981811015],[10.8321351817847,44.7043826610429],[10.8312380645997,44.7044567218979],[10.8316573978129,44.7051511252215],[10.8319858440367,44.7062795963887]]]]}|http://swamp-project.org/cbec/canal_I5000|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_185556|VIGNA
http://swamp-project.org/cbec/field_30174|{"type":"MultiPolygon","coordinates":[[[[10.8073646784437,44.7325074627441],[10.8087567924697,44.7320863776927],[10.8075393199688,44.7300452913215],[10.8061477518748,44.7304826404719],[10.8073646784437,44.7325074627441]]]]}|http://swamp-project.org/cbec/canal_A5016|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_83601|VIGNA
http://swamp-project.org/cbec/field_2963|{"type":"MultiPolygon","coordinates":[[[[10.7750963213808,44.746282659337],[10.7764939226314,44.7459775665249],[10.7756350622308,44.7440989589161],[10.7751731973231,44.7441976864815],[10.7750367085904,44.7443349485996],[10.7751602105241,44.7445727940484],[10.7751147653753,44.7446868440728],[10.7751600979136,44.744768967368],[10.7747416922367,44.7448888144223],[10.7744756826513,44.7443916209944],[10.7741655986248,44.7444531108578],[10.7750963213808,44.746282659337]]],[[[10.7755080246467,44.7437456456643],[10.7756401757548,44.7440661841389],[10.7756326772596,44.7440677274597],[10.7756341951377,44.7440706365031],[10.7761692928097,44.7439664086506],[10.7761888357811,44.7440053389922],[10.7766873812828,44.7439060366168],[10.7758499613484,44.7433261885419],[10.7757202346419,44.7432846122041],[10.7756540262413,44.7431199857107],[10.7754409512657,44.7429532833485],[10.7751716729499,44.7429487509715],[10.7755080246467,44.7437456456643]]],[[[10.7756326772596,44.7440677274597],[10.775471740906,44.743759287918],[10.7749422243912,44.7438459882772],[10.7747090353759,44.7432218634557],[10.7744034901328,44.7434315019864],[10.7747466150502,44.7442500904605],[10.7756326772596,44.7440677274597]]]]}|http://swamp-project.org/cbec/canal_I4000|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_15945|VIGNA
http://swamp-project.org/cbec/field_10102|{"type":"MultiPolygon","coordinates":[[[[10.7813816417789,44.8264422980676],[10.781297393132,44.826216694637],[10.781297393132,44.826216694637],[10.7819326892652,44.8261380197591],[10.7819898728494,44.8264259317259],[10.7824528125907,44.8263980775619],[10.7823760132594,44.8257872861986],[10.7810288012326,44.8259664613013],[10.7812084359733,44.8264656288328],[10.7812086476616,44.826472501824],[10.7813816417789,44.8264422980676]]]]}|http://swamp-project.org/cbec/canal_B3034|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_62965|VIGNA
http://swamp-project.org/cbec/field_1637|{"type":"MultiPolygon","coordinates":[[[[10.6830917623829,44.7965648811025],[10.6826115273633,44.7967375149053],[10.6831915748544,44.7975639490679],[10.6836718148564,44.7973913127721],[10.6830917623829,44.7965648811025]]]]}|http://swamp-project.org/cbec/canal_I3065|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_50402|VIGNA
http://swamp-project.org/cbec/field_13199|{"type":"MultiPolygon","coordinates":[[[[10.9495298152318,44.8561310959722],[10.9506288241753,44.8557111525326],[10.9485212006257,44.8530708873467],[10.9472491526622,44.8534198613321],[10.9495298152318,44.8561310959722]]]]}|http://swamp-project.org/cbec/canal_I5149|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_150502|VIGNA
http://swamp-project.org/cbec/field_31738|{"type":"MultiPolygon","coordinates":[[[[10.8283947658492,44.7586556118811],[10.8291774576834,44.7584415937834],[10.8288334131076,44.7579937676964],[10.8287218642248,44.7578192565507],[10.8293056653613,44.7576503982023],[10.8296908680957,44.7582822561577],[10.8303696792468,44.7581370553375],[10.8285994552842,44.7550592199193],[10.8285651856458,44.7550933492159],[10.8279798203242,44.7552118581017],[10.8274297809619,44.7553297986497],[10.8269359759411,44.7553628855677],[10.8262454116111,44.7555082539846],[10.8283947658492,44.7586556118811]]]]}|http://swamp-project.org/cbec/canal_A8004|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_231141|VIGNA
http://swamp-project.org/cbec/field_4882|{"type":"MultiPolygon","coordinates":[[[[10.7993515816797,44.7367873103783],[10.800216721807,44.7366840938233],[10.799443487154,44.7349616673738],[10.7986253114111,44.7351048570003],[10.7993515816797,44.7367873103783]]]]}|http://swamp-project.org/cbec/canal_I4089|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_104766|VIGNA
http://swamp-project.org/cbec/field_23923|{"type":"MultiPolygon","coordinates":[[[[10.7761424651142,44.6754495384575],[10.7754218664961,44.6756456841707],[10.7759018497178,44.6764749984685],[10.7766219011789,44.6762606674384],[10.7761424651142,44.6754495384575]]]]}|http://swamp-project.org/cbec/canal_A5030|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_238059|VIGNA
http://swamp-project.org/cbec/field_29423|{"type":"MultiPolygon","coordinates":[[[[10.8324165180455,44.7599963396678],[10.8314895944119,44.7584993548112],[10.8313661239547,44.7585418706985],[10.8310303219936,44.7580033897007],[10.8305014768123,44.7582019479166],[10.8315200508415,44.7596841648804],[10.8318302492242,44.7601795794313],[10.8324165180455,44.7599963396678]]]]}|http://swamp-project.org/cbec/canal_I5104|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_174398|VIGNA
http://swamp-project.org/cbec/field_29906|{"type":"MultiPolygon","coordinates":[[[[10.8289651461629,44.7550302752367],[10.8295412337015,44.756011145628],[10.8303756112938,44.7557763126849],[10.829886044417,44.7548985159332],[10.8295919097257,44.7549487063124],[10.8289651461629,44.7550302752367]]],[[[10.830717851129,44.7579711282592],[10.8314700409864,44.7576915669334],[10.8309901331675,44.7567043196426],[10.8301184267095,44.7569830359224],[10.8301184267095,44.7569830359224],[10.830717851129,44.7579711282592]]]]}|http://swamp-project.org/cbec/canal_I5129|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_174398|VIGNA
http://swamp-project.org/cbec/field_4676|{"type":"MultiPolygon","coordinates":[[[[10.7045546787164,44.631770231991],[10.7050188177063,44.6315832576379],[10.7040878912211,44.6300117186738],[10.7037045399289,44.6301369676905],[10.7037126956243,44.6301537433054],[10.7034705668167,44.63022730304],[10.704385217132,44.6318370522218],[10.7045546787164,44.631770231991]]]]}|http://swamp-project.org/cbec/canal_I7038|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_11544|VIGNA
http://swamp-project.org/cbec/field_18392|{"type":"MultiPolygon","coordinates":[[[[10.7062194402477,44.6320248372275],[10.7066373052085,44.6318975406789],[10.7074655029407,44.6316490901851],[10.707083284182,44.6309739115214],[10.7069888967397,44.6307717988015],[10.7068620841825,44.6308238369652],[10.7057666586526,44.631288157839],[10.7062194402477,44.6320248372275]]]]}|http://swamp-project.org/cbec/canal_I7047|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_11544|VIGNA
http://swamp-project.org/cbec/field_29023|{"type":"MultiPolygon","coordinates":[[[[10.703983378192,44.6319350392504],[10.7043081582145,44.6325545351032],[10.7046814415231,44.6324510188291],[10.7048900914944,44.6323907486001],[10.7045546787164,44.631770231991],[10.704385217132,44.6318370522218],[10.7043709526074,44.6318442092073],[10.703983378192,44.6319350392504]]]]}|http://swamp-project.org/cbec/canal_I7038|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_11544|VIGNA
http://swamp-project.org/cbec/field_35854|{"type":"MultiPolygon","coordinates":[[[[10.798696934745,44.753064841396],[10.7991565255028,44.7529442235623],[10.7990865877786,44.7510213993974],[10.798587032607,44.7511349258484],[10.798696934745,44.753064841396]]]]}|http://swamp-project.org/cbec/canal_I4077|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_117453|VIGNA
http://swamp-project.org/cbec/field_10118|{"type":"MultiPolygon","coordinates":[[[[10.7905488437595,44.8147828184907],[10.7923229799237,44.8143495031208],[10.7917033810886,44.8133711542654],[10.7911374706775,44.8134918895234],[10.7907946726603,44.8129939083141],[10.7895889296243,44.8133856685593],[10.7905488437595,44.8147828184907]]]]}|http://swamp-project.org/cbec/canal_I4072|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_92341293|VIGNA
http://swamp-project.org/cbec/field_13987|{"type":"MultiPolygon","coordinates":[[[[10.7513479781368,44.7017031562487],[10.7519822170435,44.7015305520267],[10.7514554854485,44.7007242545388],[10.7498470720606,44.7011561008274],[10.7501585330767,44.7016399542126],[10.7507733832407,44.7015816666888],[10.751118238059,44.7016578167808],[10.7513479781368,44.7017031562487]]]]}|http://swamp-project.org/cbec/canal_I3280|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_125184|VIGNA
http://swamp-project.org/cbec/field_5416|{"type":"MultiPolygon","coordinates":[[[[10.9576246078041,44.7690521789665],[10.9587066973745,44.7686356782662],[10.9570383809166,44.7666745674007],[10.9566321329506,44.7668166802455],[10.9572955775892,44.7677363471142],[10.956775732046,44.7679479829726],[10.956775732046,44.7679479829726],[10.9576246078041,44.7690521789665]]]]}|http://swamp-project.org/cbec/canal_A9000|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_10225|VIGNA
http://swamp-project.org/cbec/field_34097|{"type":"MultiPolygon","coordinates":[[[[10.8224567261199,44.7979110647393],[10.8220065916357,44.7971896957389],[10.8241035539554,44.7963262208824],[10.8247446968299,44.7969430855452],[10.8224567261199,44.7979110647393]]]]}|http://swamp-project.org/cbec/canal_I4043|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_217758|VIGNA
http://swamp-project.org/cbec/field_28687|{"type":"MultiPolygon","coordinates":[[[[10.9154452312924,44.7401779859123],[10.9159675182242,44.7400143598215],[10.9152233137148,44.7387215659501],[10.9146654143649,44.7389344572386],[10.9154452312924,44.7401779859123]]]]}|http://swamp-project.org/cbec/canal_I5004|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_238805|VIGNA
http://swamp-project.org/cbec/field_22811|{"type":"MultiPolygon","coordinates":[[[[10.7241190829688,44.7299345374354],[10.7264364313722,44.7298750954983],[10.7264149149628,44.7287678723367],[10.7243048436551,44.728881190402],[10.7241379135444,44.7290302981576],[10.7241293967942,44.7291281516123],[10.7241190829688,44.7299345374354]]]]}|http://swamp-project.org/cbec/canal_A4002|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_125183|VIGNA
http://swamp-project.org/cbec/field_16163|{"type":"MultiPolygon","coordinates":[[[[10.7398959398697,44.7857833253484],[10.7413247611476,44.7861893468481],[10.7427555532052,44.7849465941642],[10.742289986214,44.7844952096579],[10.7415497356307,44.7840592629493],[10.7398959398697,44.7857833253484]]]]}|http://swamp-project.org/cbec/canal_I3209|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_120805|VIGNA
http://swamp-project.org/cbec/field_15622|{"type":"MultiPolygon","coordinates":[[[[10.6783808882615,44.7770372927835],[10.6776766852293,44.7771484144951],[10.6776766852293,44.7771484144951],[10.6777412545879,44.7772842306616],[10.6777243849054,44.7773996488398],[10.6771708699342,44.7774797609112],[10.6771275466702,44.7773796231325],[10.6768859370165,44.7774119638006],[10.6768512582711,44.7772613119554],[10.6765494547784,44.7773089320639],[10.6769452967088,44.7780661233881],[10.677822286169,44.7779884584234],[10.6777859375988,44.7777802462469],[10.6785518013269,44.7777042082808],[10.6783808882615,44.7770372927835]]]]}|http://swamp-project.org/cbec/canal_I3000|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_112017|VIGNA
http://swamp-project.org/cbec/field_14268|{"type":"MultiPolygon","coordinates":[[[[10.7154704344733,44.6849272621589],[10.7157638373042,44.6860116445248],[10.7159905158535,44.6859781614788],[10.7161495999602,44.6865111428098],[10.7162402766201,44.6867263350136],[10.7170995076771,44.6858411834704],[10.7170891252509,44.6857751700146],[10.7165848455679,44.6858308746589],[10.716515369692,44.68547700947],[10.7167759364626,44.6854490308937],[10.7167945691554,44.6855089049351],[10.7174426597949,44.6854690828881],[10.7173320043627,44.684863190006],[10.7164983220795,44.684899785787],[10.7162280865503,44.6848858011262],[10.7154704344733,44.6849272621589]]]]}|http://swamp-project.org/cbec/canal_I3212|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_102937|VIGNA
